RowId;l1;InsertTime;Database;Schema;Table;row_count;reserved_MB;data_MB;index_size_MB;unused_MB;Flag_UltimoDiaMes;DifReserved_MB_MesAnterior;DifQtdLinhas_MesAnterior;DifReserved_MB_DiaAnterior;DifQtdLinhas_DiaAnterior;Limite_Atingido;Id_Tamanho;Id_Crescimento;Classificacao_PorTamanho;Classificacao_PorCrescimento;Objeto;MediaCrescimentoAnual_MBMes;MediaCrescimentoTrimestral_MBDia;MediaCrescimentoAnual_LinhaMes;MediaCrescimentoTrimestral_LinhaDia;Perc_Crescimento_MB_Mes;Perc_Crescimento_MB_Dia;Perc_Crescimento_Linhas_Mes;Perc_Crescimento_Linhas_Dia;Data_Inclusao
111816126;1 ;2025-09-30 19:00:00;Senior;dbo;R035CAT;9;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R035CAT;0.0;0.0;0.08333333333333333;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816127;0 ;2025-09-30 19:00:00;Senior;dbo;r126acc;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r126acc;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816128;1 ;2025-09-30 19:00:00;Senior;dbo;r048dae;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r048dae;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816129;0 ;2025-09-30 19:00:00;Senior;dbo;r350aae;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350aae;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816130;0 ;2025-09-30 19:00:00;Senior;dbo;r030pro;2;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r030pro;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816131;0 ;2025-09-30 19:00:00;Senior;dbo;R122CTR;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R122CTR;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816132;1 ;2025-09-30 19:00:00;Senior;dbo;R048DEE;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R048DEE;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816133;0 ;2025-09-30 19:00:00;Senior;dbo;r350abe;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350abe;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816134;1 ;2025-09-30 19:00:00;Senior;dbo;r030prs;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r030prs;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816135;0 ;2025-09-30 19:00:00;Senior;dbo;r122dep;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r122dep;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816136;1 ;2025-09-30 19:00:00;Senior;dbo;R049COL;1182;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R049COL;0.0;0.0;2.5;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816137;1 ;2025-09-30 19:00:00;Senior;dbo;r350aqu;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r350aqu;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816138;0 ;2025-09-30 19:00:00;Senior;dbo;R030RAT;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R030RAT;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816139;0 ;2025-09-30 19:00:00;Senior;dbo;R122EMP;1;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R122EMP;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816140;0 ;2025-09-30 19:00:00;Senior;dbo;R049DED;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R049DED;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816141;0 ;2025-09-30 19:00:00;Senior;dbo;r349iti;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349iti;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816142;1 ;2025-09-30 19:00:00;Senior;dbo;r030scb;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r030scb;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816143;1 ;2025-09-30 19:00:00;Senior;dbo;r122com;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r122com;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816144;0 ;2025-09-30 19:00:00;Senior;dbo;R050AIF;429;0;0;0;0;S;0;3;0;0;S;0;5;0 - Zero MB;5 - Quantidade de linhas fora do limite de crescimento mensal;Senior.dbo.R050AIF;0.0;0.0;2.8333333333333335;0.07608695652173914;0.00;0.00;0.00;0.00;2025-09-30
111816145;0 ;2025-09-30 19:00:00;Senior;dbo;r349ise;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349ise;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816146;1 ;2025-09-30 19:00:00;Senior;dbo;r030sof;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r030sof;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816147;0 ;2025-09-30 19:00:00;Senior;dbo;R110MHQ;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R110MHQ;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816148;1 ;2025-09-30 19:00:00;Senior;dbo;R050CIF;4;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R050CIF;0.0;0.0;0.08333333333333333;0.0;0.00;0.00;0.00;0.00;2025-09-30
111816149;1 ;2025-09-30 19:00:00;Senior;dbo;r349ird;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349ird;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-09-30
