RowId;l1;InsertTime;Database;Schema;Table;row_count;reserved_MB;data_MB;index_size_MB;unused_MB;Flag_UltimoDiaMes;DifReserved_MB_MesAnterior;DifQtdLinhas_MesAnterior;DifReserved_MB_DiaAnterior;DifQtdLinhas_DiaAnterior;Limite_Atingido;Id_Tamanho;Id_Crescimento;Classificacao_PorTamanho;Classificacao_PorCrescimento;Objeto;MediaCrescimentoAnual_MBMes;MediaCrescimentoTrimestral_MBDia;MediaCrescimentoAnual_LinhaMes;MediaCrescimentoTrimestral_LinhaDia;Perc_Crescimento_MB_Mes;Perc_Crescimento_MB_Dia;Perc_Crescimento_Linhas_Mes;Perc_Crescimento_Linhas_Dia;Data_Inclusao
111339519;0 ;2025-08-31 19:00:00;Senior;dbo;R005FFU;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R005FFU;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339520;0 ;2025-08-31 19:00:00;Senior;dbo;r349fad;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349fad;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339521;0 ;2025-08-31 19:00:00;Senior;dbo;R048CLB;401;0;0;0;0;S;0;3;0;0;S;0;5;0 - Zero MB;5 - Quantidade de linhas fora do limite de crescimento mensal;Senior.dbo.R048CLB;0.0;0.0;0.5833333333333334;0.06521739130434782;0.00;0.00;0.00;0.00;2025-08-31
111339522;0 ;2025-08-31 19:00:00;Senior;dbo;r014hom;44;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r014hom;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339523;0 ;2025-08-31 19:00:00;Senior;dbo;R005PLT;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R005PLT;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339524;0 ;2025-08-31 19:00:00;Senior;dbo;r349fbc;391;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r349fbc;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339525;0 ;2025-08-31 19:00:00;Senior;dbo;R048COA;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.R048COA;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339526;1 ;2025-08-31 19:00:00;Senior;dbo;R014MED;17;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.R014MED;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339527;1 ;2025-08-31 19:00:00;Senior;dbo;r900cpg;12;0;0;0;0;S;0;0;0;0;N;0;1;0 - Zero MB;1 - Sem alteração no tamanho e quantidade de linha;Senior.dbo.r900cpg;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339528;0 ;2025-08-31 19:00:00;Senior;dbo;r349cop;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r349cop;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
111339529;1 ;2025-08-31 19:00:00;Senior;dbo;r040prf;0;0;0;0;0;S;0;0;0;0;N;0;0;0 - Zero MB;0 - Tabela Vazia;Senior.dbo.r040prf;0.0;0.0;0.0;0.0;0.00;0.00;0.00;0.00;2025-08-31
